id,type,action,actor_id,actor_login,repo_id,repo_name,org_id,org_login,created_at,issue_id,issue_number,issue_title,body,issue_labels.name,issue_labels.color,issue_labels.default,issue_labels.description,issue_author_id,issue_author_login,issue_author_type,issue_author_association,issue_assignee_id,issue_assignee_login,issue_assignees.login,issue_assignees.id,issue_created_at,issue_updated_at,issue_comments,issue_closed_at,issue_comment_id,issue_comment_created_at,issue_comment_updated_at,issue_comment_author_association,issue_comment_author_id,issue_comment_author_login,issue_comment_author_type,pull_commits,pull_additions,pull_deletions,pull_changed_files,pull_merged,pull_merge_commit_sha,pull_merged_at,pull_merged_by_id,pull_merged_by_login,pull_merged_by_type,pull_requested_reviewer_id,pull_requested_reviewer_login,pull_requested_reviewer_type,pull_review_comments,pull_base_ref,pull_head_repo_id,pull_head_repo_name,pull_head_ref,repo_description,repo_size,repo_stargazers_count,repo_forks_count,repo_language,repo_has_issues,repo_has_projects,repo_has_downloads,repo_has_wiki,repo_has_pages,repo_license,repo_default_branch,repo_created_at,repo_updated_at,repo_pushed_at,repo_topics.name,pull_review_state,pull_review_author_association,pull_review_id,pull_review_comment_id,pull_review_comment_path,pull_review_comment_position,pull_review_comment_author_id,pull_review_comment_author_login,pull_review_comment_author_type,pull_review_comment_author_association,pull_review_comment_created_at,pull_review_comment_updated_at,push_id,push_size,push_distinct_size,push_ref,push_head,push_commits.name,push_commits.email,push_commits.message,fork_forkee_id,fork_forkee_full_name,fork_forkee_owner_id,fork_forkee_owner_login,fork_forkee_owner_type,delete_ref,delete_ref_type,delete_pusher_type,create_ref,create_ref_type,create_master_branch,create_description,create_pusher_type,gollum_pages.page_name,gollum_pages.title,gollum_pages.action,member_id,member_login,member_type,release_id,release_tag_name,release_target_commitish,release_name,release_draft,release_author_id,release_author_login,release_author_type,release_prerelease,release_created_at,release_published_at,release_body,release_assets.name,release_assets.uploader_login,release_assets.uploader_id,release_assets.content_type,release_assets.state,release_assets.size,release_assets.download_count,commit_comment_id,commit_comment_author_id,commit_comment_author_login,commit_comment_author_type,commit_comment_author_association,commit_comment_path,commit_comment_position,commit_comment_line,commit_comment_sha,commit_comment_created_at,commit_comment_updated_at
2506250099,IssueCommentEvent,created,2134568,nDmitry,9539222,nDmitry/grunt-autoprefixer,0,,2015-01-12 08:34:46,53399795,87,autoprefixer not working for 'transition' inside @media in Bootstrap,You should open an issue [here](https://github.com/postcss/autoprefixer).,[],[],[],[],5732325,ausminternet,User,COLLABORATOR,0,,[],[],2015-01-05 14:15:27,2015-01-12 08:34:46,1,,69540406,2015-01-12 08:34:46,2015-01-12 08:34:46,COLLABORATOR,2134568,nDmitry,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506255709,IssueCommentEvent,created,2134568,nDmitry,9539222,nDmitry/grunt-autoprefixer,0,,2015-01-12 08:39:24,53771834,88,Source maps referring to complied css instead of SASS files,Sounds like Autoprefixer can't find previous source maps from grunt-sass. What are your options for grunt-sass and grunt-autoprefixer and your file structure?,[],[],[],[],4182573,joelworsham,User,COLLABORATOR,0,,[],[],2015-01-08 16:44:52,2015-01-12 08:39:24,1,,69540802,2015-01-12 08:39:24,2015-01-12 08:39:24,COLLABORATOR,2134568,nDmitry,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506258093,IssueCommentEvent,created,1140553,bajtos,2055965,swagger-api/swagger-ui,7658037,swagger-api,2015-01-12 08:41:17,53868240,819,Double slash in the URL when basePath ends with '/' and resource API path starts with '/',"> copy in swagger-js 2.0.48 and test it out.

I tried it out, the problem is not fixed in 2.0.48.

If I understand the implementation in swagger-js correctly, the code handling double-slash in the URL is inside the method `this.getAbsoluteBasePath`, which is unfortunately not invoked when the basePath is already a full URL. See [swagger.js#L451](https://github.com/swagger-api/swagger-js/blob/1f8984acebe76d055d5304420a5dfe38f9af4556/lib/swagger.js#L451):

```js
this.basePath = response.basePath.indexOf('http') === -1 ? 
  this.getAbsoluteBasePath(response.basePath) : 
  response.basePath;
```

Later, when the user clicks on the ""Try it out!"" button, the method `urlify` performs a simple concatenation to build the URL and thus a double-slash is produced. see [swagger.js#988](https://github.com/swagger-api/swagger-js/blob/1f8984acebe76d055d5304420a5dfe38f9af4556/lib/swagger.js#L988):

```js
var url = this.resource.basePath + this.pathJson();
// url = ""http://localhost:3000/"" + ""/products"" 
```",[],[],[],[],1140553,bajtos,User,COLLABORATOR,0,,[],[],2015-01-09 13:37:30,2015-01-12 08:41:17,10,2015-01-09 17:49:38,69540951,2015-01-12 08:41:17,2015-01-12 08:41:17,COLLABORATOR,1140553,bajtos,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506263639,IssueCommentEvent,created,790842,Dignifiedquire,2560988,karma-runner/karma,3284117,karma-runner,2015-01-12 08:45:38,54030256,1283,update version numbers,"Node 0.12 is not yet released and marked as stable, so I'm afraid we are not ready for this change yet.",[],[],[],[],1024920,marcin-wosinek,User,COLLABORATOR,0,,[],[],2015-01-12 08:38:52,2015-01-12 08:45:38,1,,69541258,2015-01-12 08:45:38,2015-01-12 08:45:38,COLLABORATOR,790842,Dignifiedquire,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506299402,IssueCommentEvent,created,101513,ErisDS,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-12 09:11:01,22056335,1402,Tag replacement not working,"@chancesmith That's because they are, essentially, both the same tag. In the next version of Ghost there will be a new interface where you can edit your tags to fix this problem.",[bug],[EB2C00],[0],[],367517,matthojo,User,COLLABORATOR,0,,[],[],2013-11-04 15:04:05,2015-01-12 09:11:00,11,2014-12-28 19:06:13,69543411,2015-01-12 09:11:00,2015-01-12 09:11:00,COLLABORATOR,101513,ErisDS,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506311027,PullRequestEvent,opened,926283,craigdallimore,7639232,angular/protractor,139426,angular,2015-01-12 09:18:47,27181628,1713,docs(links): update links to mocha documentation,"I  noticed that the existing links relating to mocha documentation [http://visionmedia.github.io/mocha/](visionmedia.github.io/mocha/) are no longer valid (404), so I've pointed them to [http://mochajs.org/](mochajs.org/) where documentation is available.",[],[],[],[],926283,craigdallimore,User,COLLABORATOR,0,,[],[],2015-01-12 09:18:47,2015-01-12 09:18:47,0,,0,,,COLLABORATOR,0,,Bot,1,2,2,2,0,f8a74895bd591db0dc813be1d32650b173c90c60,,0,,Bot,0,,Bot,0,master,29126502,craigdallimore/protractor,master,E2E test framework for Angular apps,9836,3093,583,JavaScript,1,0,1,1,1,,master,2013-01-16 04:30:53,2015-01-12 00:51:45,2015-01-09 18:17:55,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506311060,IssueCommentEvent,created,5384588,googlebot,7639232,angular/protractor,139426,angular,2015-01-12 09:18:48,54032917,1713,docs(links): update links to mocha documentation,"Thanks for your pull request.

It looks like this may be your first contribution to a Google open source project, in which case you'll need to sign a Contributor License Agreement (CLA) at <https://cla.developers.google.com/>.

If you've already signed a CLA, it's possible we don't have your GitHub username or you're using a different email address.  Check the [information on your CLA](https://cla.developers.google.com/clas) or see this help article on [setting the email on your git commits](https://help.github.com/articles/setting-your-email-in-git/).

Once you've done that, please reply here to let us know.  If you signed the CLA as a corporation, please let us know the company's name.

<!-- need_sender_cla -->",[cla: no],[fad8c7],[0],[],926283,craigdallimore,User,COLLABORATOR,0,,[],[],2015-01-12 09:18:47,2015-01-12 09:18:48,1,,69544165,2015-01-12 09:18:48,2015-01-12 09:18:48,COLLABORATOR,5384588,googlebot,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506316159,IssueCommentEvent,created,5384588,googlebot,7639232,angular/protractor,139426,angular,2015-01-12 09:22:08,54032917,1713,docs(links): update links to mocha documentation,"CLAs look good, thanks!

<!-- ok -->",[cla: no],[fad8c7],[0],[],926283,craigdallimore,User,COLLABORATOR,0,,[],[],2015-01-12 09:18:47,2015-01-12 09:22:08,3,,69544485,2015-01-12 09:22:08,2015-01-12 09:22:08,COLLABORATOR,5384588,googlebot,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506343777,IssueCommentEvent,created,101513,ErisDS,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-12 09:39:21,54024912,4791,RTL Languages,"Hi Rezaa, welcome to Ghost's GitHub. We use GitHub as an issue tracker for features and issue with the software itself. We have a [forum](https://ghost.org/forum) for general questions.

Ghost doesn't have any support for being translated into any language yet. You can find details on our [roadmap](https://trello.com/c/YomMBGO2/47-localisation-multi-lang-i18n). ",[],[],[],[],2494766,Rezaaa,User,COLLABORATOR,0,,[],[],2015-01-12 06:42:17,2015-01-12 09:39:21,1,2015-01-12 09:39:21,69546173,2015-01-12 09:39:21,2015-01-12 09:39:21,COLLABORATOR,101513,ErisDS,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506343778,IssuesEvent,closed,101513,ErisDS,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-12 09:39:21,54024912,4791,RTL Languages,Can i translate ghost to rtl languages? like farsi?,[],[],[],[],2494766,Rezaaa,User,COLLABORATOR,0,,[],[],2015-01-12 06:42:17,2015-01-12 09:39:21,1,2015-01-12 09:39:21,0,,,COLLABORATOR,0,,Bot,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506355596,IssueCommentEvent,created,101513,ErisDS,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-12 09:46:32,53961961,4785,[Hold] Add the needed table columns for client Oauth.,"One major blocker is that OAuth itself is a fairly tricky subject (let alone the programming around it) and our resident expert @sebgie has been working on other projects. We're also a bit stuck without a way to [migrate permissions](https://github.com/TryGhost/Ghost/issues/3910). If you follow along with [meetings / or write-ups](http://dev.ghost.org/tag/meetings/) you'll see we're planning to shift the team's focus from user-facing features as things are at the moment, towards the developer-facing features like this once we've shipped a few more of the features we're working on. 

In short, you can help us out in a number of ways, contributing in any way to the project (testing pull requests, fixing bugs and smaller issues) helps us move faster and get to this stuff sooner ;)


",[],[],[],[],30485,sgoodwin,User,COLLABORATOR,0,,[],[],2015-01-10 15:53:10,2015-01-12 09:46:32,5,,69546952,2015-01-12 09:46:32,2015-01-12 09:46:32,COLLABORATOR,101513,ErisDS,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506356675,IssueCommentEvent,created,101513,ErisDS,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-12 09:47:08,24343493,1688,Image upload via iOS / Android displayed sideways,@bershatsky I hope you've complained vehemently to Apple about it :wink: ,[media],[67708F],[0],[],367517,matthojo,User,COLLABORATOR,0,,[],[],2013-12-16 11:26:19,2015-01-12 09:47:07,18,2014-11-14 16:41:17,69547020,2015-01-12 09:47:07,2015-01-12 09:47:07,COLLABORATOR,101513,ErisDS,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506357069,IssueCommentEvent,created,6213796,felixbillon,2560988,karma-runner/karma,3284117,karma-runner,2015-01-12 09:47:23,53038705,1276,Windows path error,"@maksimr , so i create a small test project to isolate the problem. This is the karma.conf.js : 

```
module.exports = function (config) {
    config.set({
        files: [
             { pattern: 'Test/Small_Test/**/*.spec.js', watched: false, included: true, served: true }
        ],
        basePath: process.cwd(),
        frameworks: ['jasmine'],
        reporters: ['progress'],
        browsers: ['PhantomJS'],
        autoWatch: false,
        singleRun: true,
        logLevel: config.LOG_DEBUG
    });
};
```

I got same errors. This is structure of my project : 

![structure](https://cloud.githubusercontent.com/assets/6213796/5701030/84502d28-9a46-11e4-8287-aa77a9420a42.png)

This is output of build : 

![outputkarmaerrorssmall](https://cloud.githubusercontent.com/assets/6213796/5701205/54f7919a-9a48-11e4-8798-6257ad7f1316.png)



",[needs: investigation],[fbca04],[0],[],6213796,felixbillon,User,COLLABORATOR,0,,[],[],2014-12-29 12:40:59,2015-01-12 09:47:23,11,,69547047,2015-01-12 09:47:23,2015-01-12 09:47:23,COLLABORATOR,6213796,felixbillon,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506413845,IssueCommentEvent,created,2494766,Rezaaa,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-12 10:19:46,54024912,4791,RTL Languages,@ErisDS when ghost want add rtl style support? can i do that?,[],[],[],[],2494766,Rezaaa,User,COLLABORATOR,0,,[],[],2015-01-12 06:42:17,2015-01-12 10:19:45,2,2015-01-12 09:39:21,69550382,2015-01-12 10:19:45,2015-01-12 10:19:45,COLLABORATOR,2494766,Rezaaa,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506450424,IssueCommentEvent,created,4015939,johnbrett,21957627,johnbrett/hapi-auth-bearer-token,0,,2015-01-12 10:41:14,53949299,15,The validation method is crashing  when calling from mongoDb,"Happy to hear you got it sorted, any further problems don't hesitate to get in touch.",[],[],[],[],7444052,ramonDecoda,User,COLLABORATOR,4015939,johnbrett,[],[],2015-01-10 06:53:27,2015-01-12 10:41:14,5,2015-01-12 07:08:45,69552688,2015-01-12 10:41:14,2015-01-12 10:41:14,COLLABORATOR,4015939,johnbrett,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506455319,IssueCommentEvent,created,4183260,harshithkashyap,28671602,mde/ejs,0,,2015-01-12 10:44:09,53956598,11,Cannot include files from root directory,Thanks for the quick fix. How do i specify my project location as the root directory? Is there a way to specify the views folder as the root directory as we render the files from express?,[],[],[],[],4183260,harshithkashyap,User,COLLABORATOR,0,,[],[],2015-01-10 12:21:32,2015-01-12 10:44:09,1,2015-01-11 17:33:20,69553003,2015-01-12 10:44:09,2015-01-12 10:44:09,COLLABORATOR,4183260,harshithkashyap,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506461570,IssuesEvent,opened,1209159,demohi,28671602,mde/ejs,0,,2015-01-12 10:47:42,54040096,21,ejs with v0.11.14   Error: Identifier 'rethrow' has already been declared   ,"```bash
$ node --version 
$ v0.11.14
```

some.js
```javascript
var ejs = require('ejs'); 
```

```bash
$ node --harmony some.js
```
Error
``` 
SyntaxError: Identifier 'rethrow' has already been declared
    at exports.runInThisContext (vm.js:73:16)
    at Module._compile (module.js:443:25)
    at Object.Module._extensions..js (module.js:478:10)
    at Module.load (module.js:355:32)
    at Function.Module._load (module.js:310:12)
    at Module.require (module.js:365:17)
    at require (module.js:384:17)
    at Object.<anonymous> (/Users/mdemo/work/code/lark-views/ejs.js:9:11)
    at Module._compile (module.js:460:26)
    at Object.Module._extensions..js (module.js:478:10)

```",[],[],[],[],1209159,demohi,User,COLLABORATOR,0,,[],[],2015-01-12 10:47:41,2015-01-12 10:47:41,0,,0,,,COLLABORATOR,0,,Bot,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506469356,PullRequestEvent,opened,1209159,demohi,28671602,mde/ejs,0,,2015-01-12 10:52:06,27186037,22,remove rethrow,avoid Identifier 'rethrow' has already been declared,[],[],[],[],1209159,demohi,User,COLLABORATOR,0,,[],[],2015-01-12 10:52:06,2015-01-12 10:52:06,0,,0,,,COLLABORATOR,0,,Bot,1,0,1,1,0,,,0,,Bot,0,,Bot,0,master,29131158,demohi/ejs,master,Embedded JavaScript templates,5920,15,4,JavaScript,1,0,1,1,0,,master,2014-12-31 17:49:35,2015-01-12 03:08:16,2015-01-12 03:08:16,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506471385,IssueCommentEvent,created,1209159,demohi,28671602,mde/ejs,0,,2015-01-12 10:53:16,54040096,21,ejs with v0.11.14   Error: Identifier 'rethrow' has already been declared   ,#22 ,[],[],[],[],1209159,demohi,User,COLLABORATOR,0,,[],[],2015-01-12 10:47:41,2015-01-12 10:53:15,1,,69553980,2015-01-12 10:53:15,2015-01-12 10:53:15,COLLABORATOR,1209159,demohi,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506521471,IssueCommentEvent,created,8299313,ramkatwix,7639232,angular/protractor,139426,angular,2015-01-12 11:22:52,19915943,103,setup and teardown methods at class/file level,"Hi, What is the latest news about beforeAll/afterAll with protractor?",[type: feature request],[009800],[0],[],2988578,vishalshivnath,User,COLLABORATOR,0,,[],[],2013-09-23 15:26:55,2015-01-12 11:22:52,12,2013-09-24 20:25:30,69556779,2015-01-12 11:22:52,2015-01-12 11:22:52,COLLABORATOR,8299313,ramkatwix,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506575263,IssueCommentEvent,created,5216143,tiriana,2560988,karma-runner/karma,3284117,karma-runner,2015-01-12 11:57:04,12598439,440,Minimatch patterns don't work when starting with "!",+1,[type: bug],[e10c02],[0],[],46647,vojtajina,User,COLLABORATOR,0,,[],[],2013-03-29 08:43:24,2015-01-12 11:57:03,1,,69559964,2015-01-12 11:57:03,2015-01-12 11:57:03,COLLABORATOR,5216143,tiriana,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506669340,IssueCommentEvent,created,6213796,felixbillon,2560988,karma-runner/karma,3284117,karma-runner,2015-01-12 12:53:59,53038705,1276,Windows path error,"And this is output when i run same thing locally : 

![outputlocalkarma](https://cloud.githubusercontent.com/assets/6213796/5703118/64ac4bc0-9a62-11e4-9b4b-9d9ff8287b2a.png)
",[needs: investigation],[fbca04],[0],[],6213796,felixbillon,User,COLLABORATOR,0,,[],[],2014-12-29 12:40:59,2015-01-12 12:53:59,12,,69565459,2015-01-12 12:53:59,2015-01-12 12:53:59,COLLABORATOR,6213796,felixbillon,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506772409,IssuesEvent,opened,5356816,rkchunduri,7639232,angular/protractor,139426,angular,2015-01-12 13:50:04,54055239,1714,Phantom js showing empty page source when page is non angular,"I am using phantomjs and protractor to automate one of the angular js based applications,login page for this application is non-angular.When I am trying to  open that non angular login page,it is showing empty page source.
<html><head></head></html>

Angular based pages are working like a charm.

I am using Protractor 1.60,Selenium 2.44 and Phantom js 1.9.8.Can some one help me on this issue.l",[],[],[],[],5356816,rkchunduri,User,COLLABORATOR,0,,[],[],2015-01-12 13:50:04,2015-01-12 13:50:04,0,,0,,,COLLABORATOR,0,,Bot,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2506811815,IssueCommentEvent,created,1758366,mzgol,7639232,angular/protractor,139426,angular,2015-01-12 14:09:25,36934714,1013,Investigate BrowserStack integration,"This will need resource management similar to what [karma-browserstack-launcher](https://github.com/karma-runner/karma-browserstack-launcher) has (using [the npm browserstack module](https://www.npmjs.com/package/browserstack)). Otherwise running this with too many browsers will immediately fail with a message:
```
UnknownError: N sessions are currently being used. Please upgrade to add more parallel sessions.
```",[type: feature request],[009800],[0],[],2081709,juliemr,User,COLLABORATOR,2081709,juliemr,[],[],2014-07-01 21:48:46,2015-01-12 14:09:25,3,,69574263,2015-01-12 14:09:25,2015-01-12 14:09:25,COLLABORATOR,1758366,mzgol,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
